,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),listed_in(city)
21370,0,0,3.6,14,29,0,5228,263,300.0,3,12
21371,0,0,,0,29,92,5228,2335,300.0,3,12
21372,0,0,3.3,7,29,92,5228,1510,600.0,3,12
21373,0,0,4.0,194,29,27,999,2398,500.0,3,12
21374,1,0,3.7,195,0,78,3481,1761,400.0,3,12
21375,1,1,3.8,584,32,27,4721,2086,1.2,3,12
21376,1,0,,0,3,78,5228,1714,600.0,3,12
21377,1,0,2.9,22,29,39,5228,1834,400.0,3,12
21378,1,0,3.6,60,29,78,5228,2236,500.0,3,12
21379,0,0,2.3,176,29,27,4080,1761,450.0,3,12
21380,0,0,3.3,4,29,40,5228,1444,200.0,3,12
21381,0,0,,0,29,3,5228,263,1.0,3,12
21382,0,0,,0,29,39,5228,977,700.0,3,12
21383,0,0,,0,29,78,5228,2381,150.0,3,12
21384,1,0,3.0,61,0,19,1721,557,650.0,3,12
21385,1,0,2.8,20,29,14,5228,1537,150.0,3,12
21386,0,0,3.7,18,29,78,5228,1238,450.0,3,12
21387,1,0,3.3,9,29,92,5228,1802,600.0,3,12
21388,0,0,3.5,10,29,78,5228,2394,400.0,3,12
21389,1,1,3.5,432,32,27,2169,1761,800.0,3,12
21390,0,0,3.5,15,29,39,5228,2136,400.0,3,12
21391,0,0,3.6,25,29,27,5228,1791,550.0,3,12
21392,0,0,,0,29,78,5228,2469,300.0,3,12
21393,0,0,3.2,4,29,27,5228,1924,600.0,3,12
21394,0,0,3.6,34,29,78,5228,1390,300.0,3,12
21395,0,0,,0,29,92,5228,805,500.0,3,12
21396,0,0,,0,29,39,5228,2050,400.0,3,12
21397,0,0,,0,29,0,5228,263,200.0,3,12
21398,0,0,,0,29,78,5228,2119,500.0,3,12
21399,0,0,,0,29,78,5228,1344,150.0,3,12
21400,0,0,,0,29,92,5228,1215,300.0,3,12
21401,0,0,,0,29,40,5228,1178,400.0,3,12
21402,0,0,,0,29,78,5228,2556,250.0,3,12
21403,0,0,,0,29,27,5228,80,450.0,3,12
21404,0,0,,0,29,78,5228,2211,250.0,3,12
21405,0,0,,0,29,92,5228,158,300.0,3,12
21406,0,0,,0,29,19,5228,557,500.0,3,12
21407,0,0,3.7,48,29,27,2443,2026,800.0,3,12
21408,0,0,3.2,7,29,78,5228,1761,200.0,3,12
21409,0,0,,0,29,78,5228,1215,250.0,3,12
21410,0,0,3.2,4,29,78,5228,465,150.0,3,12
21411,0,0,,0,29,92,5228,388,250.0,3,12
21412,0,0,,0,29,0,5228,254,350.0,3,12
21413,0,0,,0,29,17,5228,1194,100.0,3,12
21414,0,0,,0,29,78,5228,2381,200.0,3,12
21415,0,0,,0,29,78,5228,2410,150.0,3,12
21416,0,0,,0,29,78,5228,2381,300.0,3,12
21417,0,0,,0,29,14,5228,1547,150.0,3,12
21418,0,0,,0,29,27,5228,2381,500.0,3,12
21419,0,0,,0,29,92,5228,388,400.0,3,12
21420,0,0,,0,29,78,5228,1816,300.0,3,12
21421,0,0,,0,29,39,5228,330,,3,12
21422,0,0,3.5,13,29,78,5228,1834,500.0,3,12
21423,0,0,3.1,6,29,39,5228,1761,350.0,3,12
21424,0,0,,0,29,0,5228,273,600.0,3,12
21425,0,0,,0,29,39,5228,1834,300.0,3,12
21426,0,0,,0,29,78,5228,1834,600.0,3,12
21427,0,0,,0,29,27,5228,235,500.0,3,12
21428,0,0,3.0,25,29,78,5228,1739,400.0,3,12
21429,0,0,3.3,6,29,78,5228,188,300.0,3,12
21430,0,0,3.5,11,29,0,5228,263,250.0,3,12
21431,0,0,,0,29,78,5228,1338,100.0,3,12
21432,0,0,,0,29,27,5228,1888,550.0,3,12
21433,0,0,,0,29,0,5228,254,500.0,3,12
21434,0,0,,0,29,27,5228,1761,600.0,3,12
21435,0,0,,0,29,78,5228,2454,300.0,3,12
21436,0,0,,0,29,78,5228,2571,150.0,3,12
21437,0,0,,0,29,92,5228,263,250.0,3,12
21438,0,0,,0,29,39,5228,977,500.0,3,12
21439,0,0,,0,29,78,5228,2381,150.0,3,12
21440,0,0,,0,29,78,5228,1834,400.0,3,12
21441,0,0,,0,29,78,5228,2474,150.0,3,12
21442,1,0,3.1,223,0,39,5228,1834,500.0,3,12
21443,1,0,4.0,200,29,78,4626,1652,400.0,3,12
21444,1,0,,0,29,39,5228,1686,800.0,3,12
21445,1,0,2.9,24,3,78,5228,317,300.0,3,12
21446,1,0,3.8,117,0,27,3076,1802,600.0,3,12
21447,1,0,3.2,10,0,78,5228,2618,250.0,3,12
21448,1,0,3.3,12,0,78,5228,1834,250.0,3,12
21449,1,1,4.1,847,29,28,1463,2380,1.1,3,12
21450,0,0,3.6,30,29,27,5228,1951,450.0,3,12
21451,0,0,3.8,32,29,39,5228,2312,600.0,3,12
21452,0,0,3.6,21,29,39,5228,388,300.0,3,12
21453,0,0,3.9,30,29,27,5228,2474,450.0,3,12
21454,0,0,,0,29,78,5228,443,250.0,3,12
21455,0,0,3.7,18,29,92,5228,2136,100.0,3,12
21456,1,0,3.6,24,0,78,5228,2335,300.0,3,12
21457,1,0,3.4,19,0,91,5228,465,200.0,3,12
21458,0,0,3.5,65,29,27,2379,2147,750.0,3,12
21459,0,0,2.7,39,29,27,4791,1857,500.0,3,12
21460,0,0,3.5,44,29,27,5228,880,1.0,3,12
21461,0,0,3.0,55,29,27,42,92,800.0,3,12
21462,0,0,3.2,4,29,78,5228,1565,200.0,3,12
21463,0,0,3.4,9,29,27,5228,2351,500.0,3,12
21464,0,0,3.2,4,29,92,5228,502,200.0,3,12
21465,0,0,,0,29,39,5228,409,200.0,3,12
21466,0,0,,0,29,78,5228,2381,350.0,3,12
21467,0,0,2.9,39,29,92,496,1305,500.0,3,12
21468,0,0,3.2,5,29,92,5228,1761,300.0,3,12
21469,0,0,,0,29,92,5228,839,350.0,3,12
21470,0,0,3.2,5,29,40,5228,1153,500.0,3,12
21471,0,0,3.4,9,80,58,5228,1215,200.0,3,12
21472,0,0,3.2,4,29,78,5228,54,400.0,3,12
21473,0,0,3.5,16,29,78,5228,388,300.0,3,12
21474,0,0,,0,80,78,5228,2119,250.0,3,12
21475,0,0,,0,29,39,5228,880,400.0,3,12
21476,0,0,,0,29,27,5228,465,800.0,3,12
21477,0,0,,0,29,78,5228,443,400.0,3,12
21478,0,0,3.3,5,29,65,5228,2381,200.0,3,12
21479,0,0,,0,29,92,5228,1728,200.0,3,12
21480,0,0,,0,29,78,5228,56,300.0,3,12
21481,1,0,2.7,48,0,27,5228,1834,700.0,3,12
21482,1,0,3.8,146,29,27,1188,792,600.0,3,12
21483,1,0,3.5,35,32,78,5228,443,250.0,3,12
21484,1,0,3.7,117,29,78,1856,1761,150.0,3,12
21485,1,0,3.8,416,32,27,2652,106,700.0,3,12
21486,1,0,3.8,30,32,19,5228,557,400.0,3,12
21487,1,0,3.8,12,80,58,5228,1273,300.0,3,12
21488,1,0,4.1,90,32,78,247,2381,100.0,3,12
21489,0,1,3.5,54,29,10,5228,1051,1.3,3,12
21490,1,0,3.9,162,29,39,347,1857,500.0,3,12
21491,0,0,,0,29,78,5228,1215,300.0,3,12
21492,1,0,,0,29,92,5228,1215,300.0,3,12
21493,1,0,3.7,51,49,78,5228,2463,350.0,3,12
21494,1,1,4.0,870,32,27,2916,1976,900.0,3,12
21495,1,0,3.9,464,0,93,3371,880,300.0,3,12
21496,1,1,3.9,143,32,27,2231,1658,1.0,3,12
21497,1,0,3.6,42,0,78,5228,2201,250.0,3,12
21498,1,0,3.7,17,29,40,5228,1178,350.0,3,12
21499,1,0,,0,32,14,5228,359,250.0,3,12
21500,1,0,3.7,67,49,27,5228,1761,700.0,3,12
21501,1,0,,0,0,59,5228,2618,200.0,3,12
21502,0,0,3.4,34,0,78,5228,1761,150.0,3,12
21503,1,0,3.2,51,3,78,5228,1834,400.0,3,12
21504,1,0,3.8,282,32,27,4066,466,800.0,3,12
21505,1,0,3.3,97,49,78,3522,1761,400.0,3,12
21506,1,0,2.9,25,3,6,5228,271,400.0,3,12
21507,1,0,3.7,41,0,92,5228,792,600.0,3,12
21508,1,0,2.9,47,29,39,5228,1251,400.0,3,12
21509,1,1,4.3,1247,32,27,3690,2039,1.0,3,12
21510,1,0,3.6,12,29,78,5228,2152,500.0,3,12
21511,1,1,3.9,1340,3,60,1576,8,1.7,3,12
21512,0,0,3.0,22,3,39,5228,1761,400.0,3,12
21513,1,0,,0,29,91,5228,880,300.0,3,12
21514,1,0,3.0,23,32,78,5228,54,400.0,3,12
21515,1,0,3.7,67,0,39,5228,2381,150.0,3,12
21516,1,0,,0,0,39,5228,2325,300.0,3,12
21517,1,1,4.1,1027,3,27,1259,1761,1.0,3,12
21518,1,1,3.8,561,29,27,3783,1761,800.0,3,12
21519,1,0,3.7,115,0,27,4947,880,550.0,3,12
21520,1,0,2.8,335,3,27,385,1834,500.0,3,12
21521,1,0,2.6,170,3,27,1402,1481,600.0,3,12
21522,1,1,4.1,1322,29,27,1919,1872,1.2,3,12
21523,0,0,3.6,135,32,27,313,1636,600.0,3,12
21524,1,0,3.1,140,0,27,1928,1803,600.0,3,12
21525,0,0,3.8,122,32,27,4582,1653,,3,12
21526,1,0,,0,0,78,5228,388,300.0,3,12
21527,0,0,3.7,246,29,27,805,470,450.0,3,12
21528,1,0,3.9,33,29,53,5228,1483,600.0,3,12
21529,1,0,3.2,8,0,92,5228,2372,500.0,3,12
21530,0,0,3.1,4,0,78,5228,1554,300.0,3,12
21531,1,0,,0,29,78,5228,54,400.0,3,12
21532,1,0,3.5,283,0,78,5081,321,350.0,3,12
21533,0,0,4.2,1292,3,27,39,56,800.0,3,12
21534,1,0,3.8,24,0,19,5228,739,700.0,3,12
21535,0,0,3.9,205,0,27,2392,466,550.0,3,12
21536,0,0,3.9,124,3,19,4336,702,500.0,3,12
21537,0,0,3.3,4,32,78,5228,388,400.0,3,12
21538,0,0,3.6,13,32,78,5228,2381,200.0,3,12
21539,0,0,2.8,80,3,27,1927,60,650.0,3,12
21540,0,0,3.0,44,0,92,5228,1888,350.0,3,12
21541,0,0,3.6,14,80,39,5228,1410,300.0,3,12
21542,0,0,3.6,13,32,39,5228,287,400.0,3,12
21543,0,0,3.6,13,3,19,5228,557,700.0,3,12
21544,0,0,3.4,66,3,27,375,914,800.0,3,12
21545,0,0,3.6,21,3,27,5228,2137,600.0,3,12
21546,0,0,,0,3,78,5228,1215,200.0,3,12
21547,0,0,3.8,27,32,78,5228,868,300.0,3,12
21548,0,0,3.3,5,0,78,5228,1761,400.0,3,12
21549,0,0,3.4,7,0,27,5228,795,550.0,3,12
21550,0,0,,0,3,92,5228,1215,100.0,3,12
21551,0,0,3.7,9,3,19,5228,693,400.0,3,12
21552,0,0,,0,0,78,5228,1951,500.0,3,12
21553,0,0,3.1,53,80,39,617,1304,450.0,3,12
21554,0,0,3.3,10,0,92,5228,186,600.0,3,12
21555,0,0,,0,3,27,5228,1834,650.0,3,12
21556,0,0,,0,80,58,5228,2609,400.0,3,12
21557,0,1,3.8,176,32,27,3040,1762,1.35,3,12
21558,0,0,3.4,9,32,78,5228,2381,100.0,3,12
21559,1,0,3.4,6,0,78,5228,1834,400.0,3,12
21560,1,1,4.0,347,29,27,4796,1975,1.0,3,12
21561,1,0,3.4,55,0,39,5228,2012,500.0,3,12
21562,1,0,3.7,22,29,39,5228,1761,250.0,3,12
21563,0,0,3.3,67,3,27,4039,1834,600.0,3,12
21564,1,0,3.8,254,0,27,4717,792,550.0,3,12
21565,1,0,3.7,288,49,78,3458,1834,500.0,3,12
21566,1,0,3.7,46,0,27,2690,1834,600.0,3,12
21567,1,0,3.4,7,29,92,5228,1761,200.0,3,12
21568,1,0,,0,49,78,5228,2029,200.0,3,12
21569,1,0,3.5,17,0,92,5228,1761,300.0,3,12
21570,1,1,4.1,1080,32,27,4722,1834,1.0,3,12
21571,1,0,,0,29,92,5228,1771,300.0,3,12
21572,1,0,3.7,66,0,78,2428,2421,300.0,3,12
21573,1,0,3.6,11,32,78,5228,1344,200.0,3,12
21574,1,0,2.6,18,29,19,5228,557,500.0,3,12
21575,1,0,3.5,13,29,14,5228,359,100.0,3,12
21576,1,0,3.1,68,32,78,1144,1740,550.0,3,12
21577,1,0,3.6,43,29,27,4791,907,600.0,3,12
21578,1,0,,0,10,40,5228,1442,150.0,3,12
21579,1,0,3.7,60,29,14,5228,341,400.0,3,12
21580,1,0,3.4,29,0,27,5228,1761,750.0,3,12
21581,1,0,3.7,17,32,78,5228,1225,200.0,3,12
21582,1,0,3.4,185,3,27,3751,2490,450.0,3,12
21583,1,0,3.1,30,0,78,5228,1802,500.0,3,12
21584,1,0,3.1,22,32,78,5228,1215,400.0,3,12
21585,1,0,3.6,16,29,92,5228,1416,500.0,3,12
21586,0,0,3.0,25,32,78,5228,2474,300.0,3,12
21587,1,1,3.7,36,32,27,5109,910,650.0,3,12
21588,1,0,2.8,25,3,40,5228,273,500.0,3,12
21589,1,0,,0,22,39,5228,1761,800.0,3,12
21590,1,0,3.9,225,0,92,5228,454,400.0,3,12
21591,1,0,4.1,427,3,92,3556,2102,500.0,3,12
21592,1,0,4.3,476,0,92,5113,2236,600.0,3,12
21593,0,1,3.8,151,32,60,3054,1762,1.35,3,12
21594,0,0,,0,49,39,5228,388,500.0,3,12
21595,1,0,3.4,8,32,6,5228,1155,550.0,3,12
21596,1,0,3.3,26,0,78,5228,880,300.0,3,12
21597,1,0,3.2,9,32,78,5228,1834,400.0,3,12
21598,1,0,3.8,75,32,78,2065,1588,300.0,3,12
21599,1,0,4.0,101,3,27,429,1636,500.0,3,12
21600,1,0,,0,32,88,5228,1699,200.0,3,12
21601,1,0,3.4,12,29,80,5228,372,300.0,3,12
21602,1,0,,0,32,27,5228,1872,600.0,3,12
21603,1,0,,0,3,39,5228,977,250.0,3,12
21604,1,0,3.4,4,80,39,5228,1449,450.0,3,12
21605,1,0,3.9,57,49,78,5228,1834,350.0,3,12
21606,0,0,4.3,425,3,40,1304,1444,200.0,3,12
21607,0,1,3.7,570,32,27,219,1069,800.0,3,12
21608,1,0,3.7,136,0,27,4653,1834,500.0,3,12
21609,0,0,4.2,127,32,39,4139,1155,400.0,3,12
21610,0,0,4.1,163,32,78,1340,1338,200.0,3,12
21611,0,0,3.7,17,3,92,5228,254,350.0,3,12
21612,0,0,,0,3,53,5228,1544,500.0,3,12
21613,1,0,3.6,17,3,40,5228,1167,900.0,3,12
21614,0,0,,0,0,92,5228,2489,300.0,3,12
21615,0,0,3.2,24,49,78,5228,1215,300.0,3,12
21616,0,0,3.7,43,0,78,5228,839,300.0,3,12
21617,0,0,3.7,29,0,27,259,1834,500.0,3,12
21618,0,0,3.3,5,3,39,5228,302,600.0,3,12
21619,0,0,2.9,107,3,27,259,1834,450.0,3,12
21620,0,0,4.0,147,32,40,89,1153,400.0,3,12
21621,0,0,,0,32,88,5228,1686,250.0,3,12
21622,0,0,,0,49,39,5228,2152,400.0,3,12
21623,0,0,3.4,9,38,27,5228,2152,550.0,3,12
21624,0,1,3.6,39,3,22,5228,751,800.0,3,12
21625,0,0,3.9,144,49,19,2643,612,550.0,3,12
21626,0,0,3.6,19,32,78,5228,858,400.0,3,12
21627,0,0,3.3,4,32,78,5228,1834,300.0,3,12
21628,0,0,3.0,12,3,39,5228,465,700.0,3,12
21629,0,0,3.2,11,0,19,5228,701,500.0,3,12
21630,0,0,2.9,17,0,27,5228,2061,600.0,3,12
21631,0,0,,0,3,53,5228,2361,600.0,3,12
21632,0,0,,0,0,88,5228,1691,250.0,3,12
21633,0,0,,0,0,78,5228,1565,150.0,3,12
21634,0,0,3.1,7,3,39,5228,1802,500.0,3,12
21635,0,0,3.2,8,3,78,5228,1316,400.0,3,12
21636,0,0,3.7,40,3,78,5228,896,350.0,3,12
21637,0,0,3.1,9,0,78,5228,1761,350.0,3,12
21638,0,0,3.2,35,0,39,5228,419,450.0,3,12
21639,0,0,3.3,6,3,78,5228,792,300.0,3,12
21640,0,0,2.9,59,3,27,5228,880,500.0,3,12
21641,0,0,3.1,4,3,78,5228,1834,400.0,3,12
21642,0,0,3.6,19,3,78,5228,2293,250.0,3,12
21643,0,0,3.5,31,0,78,5228,2013,300.0,3,12
21644,0,0,,0,32,39,5228,1761,500.0,3,12
21645,0,0,,0,3,0,5228,254,200.0,3,12
21646,0,0,,0,0,27,5228,1951,600.0,3,12
21647,0,0,3.3,9,3,92,5228,1338,200.0,3,12
21648,0,0,,0,3,40,5228,1153,200.0,3,12
21649,0,0,,0,49,17,5228,1537,150.0,3,12
21650,0,0,,0,32,17,5228,343,150.0,3,12
21651,0,0,,0,0,78,5228,2421,250.0,3,12
21652,0,0,3.7,118,0,40,87,1449,300.0,3,12
21653,0,0,3.5,13,0,39,5228,887,550.0,3,12
21654,0,0,,0,3,27,5228,2454,600.0,3,12
21655,0,0,3.5,13,0,78,5228,1893,300.0,3,12
21656,0,0,3.5,11,49,3,5228,254,250.0,3,12
21657,0,0,2.2,90,3,27,3284,1834,750.0,3,12
21658,0,0,3.6,13,0,14,5228,343,200.0,3,12
21659,0,0,3.2,4,49,88,5228,1699,250.0,3,12
21660,0,0,3.3,5,3,78,5228,2136,400.0,3,12
21661,0,0,,0,0,78,5228,1565,300.0,3,12
21662,0,0,,0,3,39,5228,1761,250.0,3,12
21663,0,0,,0,3,39,5228,1761,350.0,3,12
21664,0,0,,0,3,78,5228,2381,200.0,3,12
21665,0,0,,0,3,78,5228,2505,400.0,3,12
21666,0,0,,0,0,92,5228,1153,400.0,3,12
21667,1,0,3.1,4,3,27,5228,1566,650.0,3,12
21668,0,0,,0,3,38,5228,1153,200.0,3,12
21669,0,0,2.9,17,32,59,5228,1321,200.0,3,12
21670,0,0,3.2,4,3,78,5228,1215,300.0,3,12
21671,0,0,,0,19,39,5228,2021,500.0,3,12
21672,0,0,3.3,7,3,78,5228,2080,400.0,3,12
21673,0,0,,0,3,78,5228,2436,300.0,3,12
21674,0,0,,0,3,39,5228,2381,250.0,3,12
21675,0,0,,0,3,92,5228,2474,300.0,3,12
21676,0,0,,0,3,78,5228,429,100.0,3,12
21677,0,0,3.2,4,3,88,5228,1689,150.0,3,12
21678,0,0,,0,32,27,5228,880,500.0,3,12
21679,0,0,,0,32,78,5228,2436,200.0,3,12
21680,0,0,,0,0,0,5228,263,300.0,3,12
21681,0,0,,0,3,78,5228,1338,150.0,3,12
21682,0,0,,0,3,92,5228,2537,200.0,3,12
21683,0,0,,0,32,0,5228,254,500.0,3,12
21684,0,0,,0,0,78,5228,119,300.0,3,12
21685,0,0,,0,0,78,5228,2121,200.0,3,12
21686,0,0,,0,3,0,5228,254,500.0,3,12
21687,0,0,,0,3,27,5228,1761,500.0,3,12
21688,0,0,,0,32,0,5228,263,400.0,3,12
21689,1,0,3.4,5,0,78,5228,2426,300.0,3,12
21690,0,0,,0,3,39,5228,1834,300.0,3,12
21691,0,0,,0,22,39,5228,1834,300.0,3,12
21692,0,0,,0,3,92,5228,2136,190.0,3,12
21693,0,0,,0,3,92,5228,880,300.0,3,12
21694,0,0,,0,3,78,5228,1722,200.0,3,12
21695,0,0,3.7,93,32,27,3332,1834,900.0,3,12
21696,0,0,2.4,392,3,93,1010,465,500.0,3,12
21697,0,0,3.1,7,3,78,5228,1405,250.0,3,12
21698,0,0,3.7,24,0,78,5228,1771,400.0,3,12
21699,0,0,,0,3,78,5228,2381,250.0,3,12
21700,1,0,3.3,8,0,0,5228,263,400.0,3,12
21701,0,0,2.3,291,3,27,1667,2489,250.0,3,12
21702,0,0,3.3,6,0,78,5228,1616,250.0,3,12
21703,0,0,,0,0,78,5228,1215,,3,12
21704,0,0,3.6,10,3,53,5228,2391,400.0,3,12
21705,0,0,3.9,194,29,27,2455,2474,400.0,3,12
21706,0,0,3.2,6,32,78,5228,2381,400.0,3,12
21707,1,0,3.3,14,29,92,5228,1048,200.0,3,12
21708,1,0,,0,0,78,5228,812,400.0,3,12
21709,1,0,3.7,19,29,78,5228,1761,800.0,3,12
21710,0,0,3.6,10,3,78,5228,2381,150.0,3,12
21711,1,0,3.1,28,0,14,5228,353,250.0,3,12
21712,0,0,,0,0,78,5228,2136,250.0,3,12
21713,1,0,3.7,43,29,27,5228,2474,450.0,3,12
21714,1,0,,0,56,40,5228,1178,200.0,3,12
21715,1,0,3.0,39,0,78,5228,1834,400.0,3,12
21716,1,0,3.4,8,0,78,5228,1215,150.0,3,12
21717,1,0,3.0,38,3,27,5228,1814,550.0,3,12
21718,1,0,3.1,81,3,78,5228,970,200.0,3,12
21719,1,0,3.5,17,0,78,5228,1834,300.0,3,12
21720,1,0,3.4,8,29,78,5228,880,300.0,3,12
21721,1,0,3.3,34,0,78,5228,977,500.0,3,12
21722,0,0,2.9,4,29,78,5228,1802,300.0,3,12
21723,1,0,,0,0,39,5228,2281,300.0,3,12
21724,0,0,3.3,7,3,78,5228,1580,300.0,3,12
21725,0,0,3.4,7,29,78,5228,939,300.0,3,12
21726,1,0,3.3,9,3,78,5228,2381,250.0,3,12
21727,1,0,3.8,109,32,27,4577,1834,500.0,3,12
21728,1,0,3.6,70,29,27,5228,880,600.0,3,12
21729,1,0,3.8,187,29,19,134,565,500.0,3,12
21730,1,0,3.6,48,29,78,5228,1951,200.0,3,12
21731,1,0,,0,49,39,5228,1761,500.0,3,12
21732,1,0,,0,29,78,5228,225,400.0,3,12
21733,1,0,,0,29,78,5228,1534,200.0,3,12
21734,1,0,,0,29,78,5228,497,300.0,3,12
21735,0,0,,0,7,78,5228,1215,250.0,3,12
21736,1,0,,0,49,39,5228,1852,600.0,3,12
21737,1,0,,0,49,39,5228,1834,600.0,3,12
21738,0,0,,0,49,39,5228,2632,500.0,3,12
21739,1,0,3.2,9,0,92,5228,388,300.0,3,12
21740,1,0,,0,29,93,5228,330,250.0,3,12
21741,1,0,,0,0,39,5228,2013,500.0,3,12
21742,1,0,3.5,9,0,78,5228,2392,300.0,3,12
21743,1,0,3.3,4,3,78,5228,388,300.0,3,12
21744,1,0,,0,0,27,5228,91,700.0,3,12
21745,1,0,,0,0,19,5228,557,500.0,3,12
21746,1,0,2.9,7,0,19,5228,663,400.0,3,12
21747,1,1,4.4,2496,3,73,2165,2039,900.0,3,12
21748,1,1,4.1,459,29,27,738,1062,700.0,4,12
21749,1,0,4.1,53,29,19,3703,767,600.0,4,12
21750,0,1,3.9,48,29,27,5228,1984,900.0,4,12
21751,1,0,4.1,232,29,0,462,263,500.0,4,12
21752,1,0,4.3,134,29,39,1776,263,300.0,4,12
21753,1,0,4.0,183,29,88,4121,1699,400.0,4,12
21754,1,0,4.2,170,29,19,5131,590,600.0,4,12
21755,1,0,4.1,240,29,40,4242,1446,500.0,4,12
21756,1,0,4.2,213,29,40,1984,1452,400.0,4,12
21757,1,0,3.9,240,29,40,1744,1178,500.0,4,12
21758,1,0,3.9,181,29,40,5159,1153,400.0,4,12
21759,0,0,4.1,522,29,19,3946,647,550.0,4,12
21760,0,0,2.9,56,29,90,4113,1699,200.0,4,12
21761,0,0,3.8,73,29,0,1305,263,200.0,4,12
21762,0,0,3.5,12,29,40,5228,1153,400.0,4,12
21763,0,0,4.3,251,29,40,3435,1449,200.0,4,12
21764,0,0,3.9,86,29,40,2857,1442,250.0,4,12
21765,0,0,3.4,8,29,40,5228,254,350.0,4,12
21766,1,1,4.2,239,29,29,546,577,600.0,4,12
21767,0,0,3.7,24,29,40,5228,1155,300.0,4,12
21768,0,0,4.0,321,29,40,3317,1159,500.0,4,12
21769,1,0,3.1,8,29,91,5228,263,500.0,4,12
21770,0,0,3.4,6,29,40,5228,1442,200.0,4,12
21771,0,0,3.9,56,29,0,5228,263,350.0,4,12
21772,0,0,,0,29,40,5228,1442,200.0,4,12
21773,1,0,3.8,51,29,39,957,263,500.0,4,12
21774,1,0,3.8,89,29,40,2674,1450,400.0,4,12
21775,0,0,3.4,25,29,0,5228,263,400.0,4,12
21776,0,0,3.2,63,29,6,3697,280,600.0,4,12
21777,1,0,3.9,42,29,40,4051,1699,250.0,4,12
21778,1,0,3.7,15,29,92,5228,263,200.0,4,12
21779,1,0,3.7,17,29,40,5228,1178,350.0,4,12
21780,0,0,3.6,41,29,35,5228,2467,400.0,4,12
21781,0,0,2.9,27,29,6,5228,254,400.0,4,12
21782,0,0,2.9,231,29,40,3700,1183,800.0,4,12
21783,1,0,3.2,34,29,78,5228,1699,150.0,4,12
21784,1,0,3.9,45,29,16,4960,1164,400.0,4,12
21785,1,0,3.9,47,29,88,4430,1699,100.0,4,12
21786,0,0,3.3,6,29,78,5228,1273,500.0,4,12
21787,0,0,3.6,14,29,0,5228,263,300.0,4,12
21788,0,0,3.3,4,29,40,5228,1444,200.0,4,12
21789,0,0,3.8,33,29,19,5228,557,300.0,4,12
21790,0,0,,0,29,3,5228,263,1.0,4,12
21791,1,0,3.2,18,29,6,5228,267,300.0,4,12
21792,0,0,3.1,10,29,78,5228,2565,100.0,4,12
21793,0,0,3.3,9,29,87,5228,2565,150.0,4,12
21794,0,0,,0,29,0,5228,263,200.0,4,12
21795,0,0,,0,29,40,5228,1178,400.0,4,12
21796,1,0,4.1,91,29,0,1792,263,500.0,4,12
21797,1,0,3.7,41,29,40,5228,1178,150.0,4,12
21798,1,0,3.5,21,29,40,5228,1449,200.0,4,12
21799,1,0,,0,29,0,5228,1155,400.0,4,12
21800,0,0,,0,29,46,5228,1453,200.0,4,12
21801,1,0,3.7,60,29,14,5228,341,400.0,4,12
21802,0,0,3.2,5,29,40,5228,1153,500.0,4,12
21803,0,0,,0,29,0,5228,254,350.0,4,12
21804,0,0,,0,29,0,5228,273,600.0,4,12
21805,0,0,3.5,11,29,0,5228,263,250.0,4,12
21806,0,0,,0,29,0,5228,254,500.0,4,12
21807,0,0,,0,29,14,5228,339,250.0,4,12
21808,0,0,,0,29,0,5228,254,450.0,4,12
21809,0,0,,0,29,92,5228,263,250.0,4,12
21810,1,0,3.6,34,29,40,4040,1449,300.0,4,12
21811,1,0,,0,29,40,5228,1178,200.0,4,12
21812,1,0,,0,29,40,5228,1444,80.0,4,12
21813,1,0,3.9,153,29,53,450,675,400.0,4,12
21814,0,0,3.6,13,29,0,5228,263,800.0,4,12
21815,0,0,4.3,425,3,40,1304,1444,200.0,4,12
21816,1,0,4.0,41,3,53,5124,694,400.0,4,12
21817,1,0,3.9,101,3,40,448,1449,400.0,4,12
21818,0,0,3.7,17,3,92,5228,254,350.0,4,12
21819,1,0,3.7,14,3,40,5228,1159,300.0,4,12
21820,1,0,3.6,17,3,40,5228,1167,900.0,4,12
21821,0,0,3.2,6,3,0,5228,254,100.0,4,12
21822,0,0,,0,3,88,5228,1689,500.0,4,12
21823,1,0,,0,3,0,5228,263,400.0,4,12
21824,1,0,2.8,25,3,40,5228,273,500.0,4,12
21825,1,0,2.9,25,3,6,5228,271,400.0,4,12
21826,1,0,3.4,19,3,88,5228,1699,250.0,4,12
21827,0,0,,0,3,40,5228,1178,250.0,4,12
21828,1,0,,0,3,0,5228,254,400.0,4,12
21829,1,0,3.7,20,3,40,5228,1178,300.0,4,12
21830,0,0,,0,3,0,5228,254,200.0,4,12
21831,0,0,3.6,10,3,53,5228,1442,400.0,4,12
21832,0,0,,0,3,40,5228,1153,200.0,4,12
21833,0,0,,0,3,40,5228,1449,400.0,4,12
21834,0,0,,0,3,53,5228,2281,250.0,4,12
21835,0,0,3.7,9,3,19,5228,693,400.0,4,12
21836,0,0,3.1,9,3,53,5228,1461,250.0,4,12
21837,0,0,3.2,4,3,88,5228,1689,150.0,4,12
21838,0,0,,0,3,0,5228,254,500.0,4,12
21839,0,0,,0,3,0,5228,273,600.0,4,12
21840,1,0,,0,3,40,5228,264,450.0,4,12
